row ID,row m/z,row retention time,blank.mzXML Peak area,33.mzXML Peak area,17.mzXML Peak area,31.mzXML Peak area,28.mzXML Peak area,08.mzXML Peak area,26.mzXML Peak area,32.mzXML Peak area,12.mzXML Peak area,15.mzXML Peak area,25.mzXML Peak area,11.mzXML Peak area,24.mzXML Peak area,20.mzXML Peak area,21.mzXML Peak area,19.mzXML Peak area,27.mzXML Peak area,16.mzXML Peak area,13.mzXML Peak area,30.mzXML Peak area,23.mzXML Peak area,01.mzXML Peak area,10.mzXML Peak area,35.mzXML Peak area,18.mzXML Peak area,14.mzXML Peak area,22.mzXML Peak area,36.mzXML Peak area,02.mzXML Peak area,07.mzXML Peak area,09.mzXML Peak area,03.mzXML Peak area,34.mzXML Peak area,29.mzXML Peak area,04.mzXML Peak area,05.mzXML Peak area,06.mzXML Peak area,
1300,1000.6550732241755,16.778799999999997,0,400957.8916406465,530457.476054674,0,0,0,0,0,0,0,0,0,0,0,0,0,2392186.7128905915,0,848060.3206249794,1297236.9857421722,0,0,0,0,0,0,0,949663.7893359222,0,0,9694444.262656284,3769553.2248437875,2440117.2757812934,0,3517931.939687577,0,0,
1301,913.6881223397186,20.67672222222222,0,1190338.5473632766,4112213.5259375144,1518491.9959765691,1679508.2970312505,6524303.5353906285,701138.4390039046,401352.496035148,0,0,0,0,0,0,0,0,0,0,2083638.4515625043,2372583.599648449,0,804017.2818359194,0,1.1780395449882824E7,0,0,0,0,0,0,0,0,0,0,933960.3860937622,0,0,
1302,415.1001313165828,1.3218484126984131,0,528349.0126318362,0,1154791.6644443355,6151178.81475293,0,1326266.146139649,0,0,0,2851717.7449687505,1.7558927663101558E7,5375022.090355468,0,0,0,3117912.867234377,0,0,1.5928229081076168E7,6663494.669998047,0,1.6397722551718764E7,6003577.757244144,777521.54390039,0,1720382.3734921867,4087581.2756484374,0,3473678.922455083,2730166.6706679678,0,5619649.727551756,0,1552288.2956591805,4071576.956125,3623753.0916347657,
1303,337.09169181905213,6.690041176470588,0,831822.0510761723,0,658394.5275986297,1025443.808106445,0,2658391.841344724,1226650.0732509783,0,0,0,1196337.9328271458,5142786.137664073,0,0,0,0,0,2061990.1397871058,2365217.5182792917,4991350.379363273,0,913565.9819101549,4330495.824167992,0,0,6471772.0094414195,6105265.248523429,0,0,0,0,0,0,3329451.1289531244,5385924.551041001,1914102.1578447248,
1304,189.1274156711999,6.593910666666667,0,960730.8334160133,0,1106985.5829960946,0,0,0,1104645.7563232435,1556113.1210058583,3713245.314226559,0,2056421.6996621126,3862628.2985693216,1007452.6358710912,448507.84606835974,812739.9361074219,3230944.40154785,1863126.104214844,0,3941548.939576167,6024638.728585929,7890091.807792006,2527456.422091796,4798766.473035161,1909979.3064746126,1.4129852451464856E7,6358761.68400977,1.6069559522109352E7,3281181.799162112,3547415.6374667957,0,0,1.3757944552062485E7,0,0,5400879.259484362,0,
1305,615.1108313563642,9.223501666666667,0,699530.1852617176,0,0,0,0,0,1110438.215013673,0,2.1944992271613225E7,0,0,0,1.177008758043368E7,7324833.823859355,1.0981922251664087E7,0,0,1.3440267735550761E7,0,0,0,0,0,0,9837610.587070277,0,0,7737128.152437493,0,0,6803245.316095706,0,0,0,0,0,
1306,209.1536358879263,7.4259097222222215,0,880075.2852851572,0,621842.1695351566,6879683.615905268,0,0,1190733.0364882783,0,0,0,0,580384.1617539068,0,0,0,0,0,4417210.944241207,1.302824899882806E7,0,4604555.695990256,0,0,0,2682837.2468564417,580483.4896269538,0,0,0,0,0,0,1.6850039069335915E7,0,1441235.832031253,0,
1307,189.12741250778367,6.758889215686274,0,908958.1441630875,0,1092047.4568505883,0,0,0,599377.3840878895,0,0,0,0,1.0273198618062492E7,1034617.6117148453,729602.5216289045,0,0,4855181.563669919,1.4192112539988298E7,0,1074794.6207714826,1404082.1670546883,0,9758709.080281269,2518272.1703701145,0,1.6094621614656288E7,0,0,3643458.1191250016,0,439316.3592851565,0,0,8134720.0473124925,0,5425641.4437812455,
1308,869.556955134817,20.46397222222222,0,868905.499101554,0,874594.922851564,1602199.8834765805,2373575.4375000107,1465840.5150390808,584712.2187109216,2931010.230839843,1687122.9254296692,0,0,0,0,0,0,0,0,1977188.8826562485,0,0,0,0,0,0,0,1579239.0950195258,0,3472980.616347676,0,0,2179935.1384375026,0,0,0,0,0,
1309,409.1833520608932,7.55311574074074,0,1115067.0887070338,909600.4783906268,1332719.0992226594,4956694.880437502,2312175.5121933594,0,3114076.9401406245,0,0,0,0,1.1271077360519538E7,2533262.4447890585,1230818.9891953112,1030978.6169921857,0,4426812.555691401,0,8549585.48789061,0,0,2914705.644861327,3.1472261692820363E7,0,0,2.5605518686593737E7,0,0,0,0,8589970.587890627,0,0,1.2251860726437531E7,0,4380113.0778515525,
1310,865.5262673438089,19.900499999999997,0,941989.8394531275,0,0,0,0,0,0,0,1088352.4527734336,0,0,0,287490.58164061245,0,0,0,0,0,0,0,2369962.6096093566,0,0,0,677349.3025781276,0,0,1132813.4258984397,0,3097075.203867185,0,0,0,0,0,0,
1311,591.1706141147073,9.522966666666667,0,1200689.151135739,0,1652499.2884765656,0,0,0,2524989.20683789,0,3107181.0338124996,628482.8947070349,0,0,5297494.665366211,2973165.7393701207,7486535.150089853,0,0,1994945.6763085905,0,0,0,0,0,0,2921731.459320317,0,0,1.964966695673637E7,0,0,1.70132579699688E7,0,0,0,0,0,
1312,463.1236053898318,9.770387037037036,0,2017890.6833164012,3.9878577990736365E7,1820758.0055273478,0,0,1774592.2849218783,0,0,1.4814323341015615E7,561884.4558749978,0,0,0,0,0,0,3.085733562679687E7,5934696.887820315,0,0,0,0,0,0,4169284.1743906424,0,0,0,0,0,0,0,0,0,0,0,
1313,413.08707413241854,10.382674074074075,0,1655767.965351559,0,2190970.5626250072,0,0,0,0,0,1.1729092327015651E7,0,0,0,5542453.6468632845,5002464.64851953,1.2796253604656255E7,0,0,6588537.268203115,0,0,0,0,0,0,2367440.3350937455,0,0,4598382.936742174,0,0,0,0,0,0,0,0,
1314,333.203407169993,14.21344666666667,0,1010253.3813320321,1461213.6689218788,1418544.4063554653,991098.8623281249,732548.1132626955,4102846.252270502,1042567.6468525375,3643985.215160164,2.1028477947759774E7,2288969.802152339,4252173.831317381,1278226.0464882795,1.8991118637054656E7,1.2752560356995197E7,9896441.770370122,1410386.208746101,1597436.2203418058,1.5421648511681598E7,1434379.7193281266,916750.5169453073,0,3604611.601568363,1135031.5999687477,1651007.1842978504,7233198.702328137,1395650.887992192,947290.1926464858,6099387.846679713,746225.5139277343,1518842.1700478548,9264515.49915233,1685038.3019228466,1531513.6161591825,1231097.4892597625,1169428.1181650362,1532294.3401025408,
1315,929.6823855384083,18.436936507936508,0,802752.5875000011,3259717.1510937624,785647.2693945436,7892147.251953089,8993646.401171893,577552.0145312672,0,0,0,3863085.4231640743,0,1.2014494581796855E7,0,0,4023297.112851541,6729499.526171897,7463477.236015639,0,8209280.735546881,8994335.812890612,0,0,1.428708265765614E7,7035163.094843779,0,2.9386419631250035E7,2.9978419695156228E7,0,1.869310155828125E7,1.0364576061289016E7,0,1.4119997562421843E7,8394494.976171909,0,0,0,
1316,581.1500859837134,6.474444444444444,0,723867.2136103509,0,0,0,0,8476471.005268557,2153718.6514248024,0,0,1.0970623891039062E7,0,7641162.755545886,0,0,0,1.5169257211546866E7,0,0,0,8056758.438246085,0,0,2.9798522294847604E7,0,0,1.0824434087500019E7,2.2553416822105516E7,0,4280340.0955488235,0,0,2.4339789249990154E7,0,0,0,0,
1317,207.0652771654988,9.545317777777775,0,2142153.998263667,1.0364336073132787E7,5570067.803378918,0,0,0,2733451.65133984,0,1044914.8198378959,0,0,0,1798840.759585942,2034475.1146796956,1535405.610802731,1.1349874995808592E7,1.1819952671437528E7,0,0,0,0,0,0,7866671.136585971,0,0,0,4516185.169437524,0,0,1.9905998689828087E7,0,0,0,1.3291532614578104E7,1.2086316713687513E7,
1318,913.6886842493727,20.85541666666667,0,1006826.1041796966,0,449773.0691797016,918803.4441406052,1489552.9745312142,573141.9956640479,1259634.1986523522,0,0,1799914.2555859429,0,8263774.600781255,699145.9105664103,1869637.3095898344,4101997.2470702906,0,1906435.0060156148,997211.339492203,0,6124166.676835889,0,0,0,6435505.790859417,0,1.4604622503593763E7,0,0,2.4570124688515604E7,9013522.523320321,0,0,0,0,0,0,
1319,771.5036970741736,16.532496551724137,0,1377169.8791972592,2302606.438042956,0,0,2672450.256605436,0,858902.7156845664,682031.5889423784,0,0,1112020.7234335863,1542035.2403124662,1065051.0189199264,0,0,486408.3926874603,211389.36105858884,476396.26322265755,466055.936025369,1494809.20918751,2601266.6899609407,1338663.6920937544,1146134.5784726515,2814398.4390663784,857866.8259570186,2265942.8406874835,3170329.019531254,3148391.2091914406,5609368.627011788,6592235.887289075,2719183.753115217,2823689.148177736,1301356.0339140447,9334058.485656222,2587937.472492123,1.3100593920867138E7,
1320,553.2983976834046,15.557045614035088,0,566962.1349394592,459583.5281621137,729846.4709482427,0,0,464394.88832422317,896436.165593744,827854.0606552688,3120844.603058582,0,949537.5404765634,475613.7369990261,1849332.7557187777,2452073.372630899,1221361.8877539062,0,1545237.2865664104,590587.0086445218,0,404512.35617870966,0,0,0,1049391.4031640529,350078.29065429955,0,0,0,0,0,906635.8430566525,523145.0965996124,0,0,0,0,
1321,485.10565255146867,8.221728260869567,0,697446.287776361,0,724297.3962568355,0,0,0,1584192.9145214844,2059930.9230810488,0,0,1095164.3813662138,4206780.696681656,3851018.436738331,0,1374652.8994570307,0,2446783.781276365,535894.4969072301,1465917.6065205084,2684182.4534863336,2088259.4349853415,2205618.093986326,4427312.737703089,0,0,1.1022143088567369E7,2099386.4663066138,1661981.818523443,0,0,794747.8575527315,3218857.3858984443,0,1.1616568382496057E7,1.9391148145164005E7,3.584569878595534E7,
1322,249.11231895359833,9.82601212121212,0,561628.8578359382,0,0,0,0,0,852832.9929677764,1523592.8260625028,0,0,3230892.2634101687,0,0,368356.3899101564,742753.8109785214,0,707769.7705244141,0,0,0,0,4220311.792546849,0,616289.3940624992,0,0,0,668714.8447871121,0,0,568932.4236093698,0,0,0,0,0,
1323,711.189593039606,9.044450980392158,0,536526.9342861343,0,1450699.1864785159,0,0,0,5250580.61941992,3.2021607050403237E7,0,8710243.359148476,0,0,3760494.5535409707,3622180.125217759,0,7590119.125576193,0,0,0,7.328752052462524E7,0,0,0,0,0,0,6.918300516396177E7,2103608.9468847676,7464374.812396517,4747322.646835937,2177067.811990244,4.128214553910562E7,1.5911683933242217E7,0,6.1312622238673426E7,0,
1324,435.0689927603287,10.891911111111112,0,828145.5743261706,9486516.899251925,695503.1182031254,0,0,0,941713.6269521444,0,0,0,0,0,0,0,0,0,1.3522460194062527E7,0,0,0,0,0,0,7062715.648403317,0,0,0,0,0,0,0,0,0,0,0,0,
1325,671.1969930983724,7.869412626262625,0,623686.4138691417,0,1528705.9806845693,4692342.652709952,1076964.0056210952,1.4112351279177733E7,1342044.8132705109,2174448.6759999916,727807.0441992185,1.503931663569919E7,1480749.231546869,1.546515518104686E7,345782.9718652352,1282269.6661572242,1429306.2373291014,4561136.589956998,0,1296871.0958613295,8720893.808871089,1.3069085610736318E7,0,1480979.5949921827,5.547522862506229E7,2760046.9922539108,423683.4259277365,1.4128040153459983E7,1.1068815086882874E7,374791.97088672203,2952196.325812505,2792027.3575595757,380408.31141601497,1.915803603046862E7,1.132017424412698E7,1.3845028236261725E7,4.225255391398033E7,1.8522539251480438E7,
1326,329.0652918722721,7.512942424242424,0,792080.6897734356,0,1272176.4888554679,8157483.441273443,4789188.6367695285,1.2990809350866234E7,1.4472371092884773E7,0,1464378.7714531282,0,2721890.8031757777,1.2856638531656258E7,1.1008183273037048E7,1.3023397234544875E7,1429457.3627890635,0,0,2455508.881847656,2.6812725062274348E7,0,0,4092453.1985527356,2.9352339140593726E7,0,4012825.5455781347,2.235574093209374E7,0,1119981.9886035144,0,0,7153022.077056637,0,0,1.5074951962595705E7,0,3.335776110527548E7,
1327,275.20080398293453,12.537537037037039,0,1206662.5374560605,1017793.3085615219,1117151.4684560557,1584308.954229494,1843896.4975722653,1939171.4014355426,0,1239307.421712888,4438912.184960956,1849629.6539609358,1652362.2541679696,0,3615827.090671885,3583322.9282929953,2655494.0925546857,1265547.3954824288,2072646.3977148382,4935524.920199224,2742521.3825078052,0,0,1411415.88969726,1432390.2412207015,1997315.993324213,1619964.0731230446,0,0,4995907.362839853,1456509.1829521477,1935043.8993124904,3798528.1094140513,1697398.0304355514,3151765.0387929743,0,0,0,
1328,207.0652530395405,7.286619607843136,0,829530.6758710945,0,0,0,0,0,1485923.8253867172,1.315662998810938E7,0,745445.2936933584,9841114.346343722,0,1331813.0890117183,1121891.4899296884,0,849373.5678515588,5392202.147828119,0,0,1.5656722650641406E8,0,0,0,4721288.173035153,4885618.37703125,0,2.1679800529870316E8,0,1.4871823744062513E7,2.3317668537749983E7,0,1.2421440437581214E8,4287708.464003901,0,0,0,
1329,415.1000627069781,1.0528583333333332,0,425937.4678847648,0,627164.3068056632,1939714.275469728,0,1541338.4048261747,973517.7539580081,1.1732955770343741E7,0,2743994.146652341,1.4420161793062488E7,4488500.839093753,0,0,0,3082807.195371089,562983.4998925781,0,5973408.9519609315,5823120.094082038,2025710.2863398422,1.2112286582089847E7,4683944.175874991,1345260.5045351526,0,2991415.185718752,5244396.191992185,2645835.408597659,3924962.1012734445,3982608.1337148407,3127856.7660195287,4984739.062968744,7460520.684140635,1828905.585044926,3481879.5441132807,3565309.8484570286,
1330,277.03789072681695,1.3586133333333335,0,521633.2842587888,0,538662.5623369141,0,0,0,7400895.042085929,1.1420821626008205E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3534555.801462892,0,0,0,
1331,689.2078104872166,10.160144871794872,0,635666.5464072253,0,521844.86528808647,0,0,4846596.5582479965,1420842.1122568275,1.946158101466795E7,0,1.0067857175179701E7,0,0,604204.5587070258,398857.72585351503,0,8708215.503078146,0,0,0,3.328407143953131E7,2869309.5417265636,0,5453656.874970721,0,0,0,2.609074360956262E7,0,0,0,0,0,0,0,0,0,
1332,803.5948126962272,20.949453703703703,0,752060.3637500147,468139.4674609271,1905659.3673242317,0,3901981.9723047,686783.9181445269,0,0,282754.88675780356,0,3085840.5447656247,3401639.7345312424,0,0,336664.31207032286,0,453513.6500781382,3849822.8128125,0,0,0,5023581.021093733,2310202.7841406143,0,0,3782855.552929691,0,4314734.321484387,1499484.792421885,0,0,0,0,1.687014851343749E7,0,2919006.6146093877,
1333,581.150185110039,9.122897222222223,0,770773.7884697297,0,1510021.5145273453,0,0,7418543.92784377,2458454.320299815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4277630.863007835,0,0,2618691.6635761815,0,0,0,0,0,
1334,689.2076912984145,9.045587037037038,0,494383.36722753895,0,1452604.3542675737,0,0,0,7975410.089907213,4.901498271682213E7,0,1.2477933225466864E7,0,0,5953414.167785113,6120214.692650369,0,1.1102422301062528E7,0,0,0,1.2799852395886448E8,0,0,0,2374669.6299414,0,0,1.2532497957605924E8,1767156.3019843758,1.0870724875853568E7,6655798.802294916,3058268.2824013773,7.321755192601784E7,2.349052676407427E7,0,1.1092757618015642E8,0,
1335,621.2153170883796,7.686168253968253,0,381894.9830722652,3290655.000308589,0,0,2629570.008347662,5614955.459161137,0,0,1124226.0316171865,9618806.538505854,0,3.508808765135154E7,0,0,1002529.7080273452,6789638.580882805,0,2926055.366695312,560068.1872441408,3.430419985757812E7,0,0,3.3023734458124965E7,220858.21532421838,0,2.536423841244141E7,4.564887126734373E7,5191580.244152344,639153.1166533199,8615309.289371062,0,0,0,3326095.1593749975,0,1.96305180432266E7,
1336,377.0844563340252,3.5684910256410256,0,1220853.5555332038,0,0,2.5404680748745102E7,2.785217753905548E8,3.8147208580168754E8,0,0,1.585329017247656E7,0,0,0,0,0,4.4436383613753104E8,0,0,4.095164366828027E7,2.74878334742373E7,0,0,0,4691530.35197656,0,0,2018966.8973662101,0,2.917481472022851E7,0,0,0,0,0,1.63805090465672E8,0,1.7540401026697657E8,
1337,207.06525027071146,7.4186625,0,595967.6300468772,6017167.314093744,1631021.9164335942,0,5139618.293125007,0,0,0,2501442.24409765,378634.96664257784,2.400198009476564E7,1.5845043628445342E8,0,664087.5226562517,1123717.7987226495,0,0,1.0230518800664065E7,5851600.417593748,6.515401211037502E7,0,2.539203787462497E7,9.16478069122583E7,1567683.6023203149,0,2.4622608980468678E8,9.156616004799984E7,0,7515537.308375014,1.0434277443218704E7,0,5.2069553943750195E7,2776309.4967734367,0,678767.7276445287,1007496.2511093767,
1338,447.18373323379643,7.61408205128205,0,542362.5583554684,4261031.481402336,0,0,0,2042204.1916308613,932237.9468632805,0,1095924.9008984345,5116865.872840809,0,0,4567126.844626968,0,0,6898462.604242184,3990696.255593749,0,0,0,3210023.466448247,0,0,2342333.296777337,0,0,0,0,0,0,0,0,0,0,351969.25299023313,537057.1737968735,
1339,471.08988226533427,7.366519444444445,0,501362.2480058584,1.962249474291504E7,0,0,0,0,1.4855725700298786E7,1.4579631090168925E7,0,1.996661901871778E8,0,0,1.688533074133987E7,6515064.178046868,0,3.1860632075707376E8,0,0,0,1.6371320250196847E8,0,0,0,1.1151099381599991E8,4.368028713550767E7,0,1.4313058384336767E8,0,1.4372222847063056E8,1.0825535667476179E8,1.06517737262168E7,1.798672732362265E8,3.179028517952497E8,0,1.9283489281182003E8,0,
1340,813.2238486845741,9.7264,0,645563.2839082013,0,0,0,0,0,705469.1790175735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9584752713320304E7,0,0,579871.9147734328,0,0,0,0,0,
1341,647.537107690548,19.68220512820513,0,862267.9692968861,0,1112950.7800195292,0,0,0,576536.8227343756,0,0,0,0,0,0,0,0,627007.2933984383,0,0,0,0,1425864.842714845,0,9536201.269316385,0,4501635.876367187,1267123.2880468694,7867894.922656302,696520.3474413973,8137032.471289059,0,908854.0818359356,0,0,0,1570237.6135351607,0,
1342,427.10268855037367,10.191595000000001,0,1967399.0492001916,0,1428178.6110683577,0,0,0,3405539.885080076,0,5725310.167261734,0,0,0,4428513.969322271,2155483.0662714844,8496289.702953128,0,0,2798841.26231251,0,0,0,0,0,0,2629901.9087343775,0,0,7725748.281828123,0,0,0,0,0,0,0,0,
1343,147.0440789857969,7.008887037037038,0,1211774.6815410156,0,1123249.1960058606,0,1621581.722214843,7280344.009093767,0,0,0,8377951.145738295,2148580.7698339834,8749295.821953129,1429119.036164062,2886258.04744336,3196687.370884765,7048218.721615222,476740.3229882791,1.3227610673992174E7,3064920.731351566,6696378.752085947,8153270.736117168,0,1.0498737996359373E7,1316234.4552695286,5321980.151902347,1.0305782157746093E7,1.7422090229132824E7,1.0731757957335943E7,0,0,1.2213035411347635E7,0,3403752.7817324228,1.054494544891797E7,9266274.865855461,1.365980679425782E7,
1344,785.584191896864,20.9474298245614,0,1113589.4692480478,352364.05289063277,761607.0986914065,3481242.144101571,0,0,0,382463.9007226575,0,497180.20859375375,1850634.9857812498,0,0,215593.5746874945,669970.7658984351,1105427.916191405,0,298348.0989062541,2884453.908124989,0,0,3025693.103593747,0,0,0,1005873.6083593646,0,0,0,0,433093.60802733136,946191.4469140614,2107452.0483593657,8008753.498906248,1414817.3086913999,0,
1345,547.1443814128563,7.386553571428572,0,358138.6162792964,0,354671.9126269523,1769113.080517576,0,1490023.4576816428,3954814.0319921747,978308.071240232,0,2616516.133373051,647607.4154892558,0,2.159552071575002E7,3.19138801968281E7,1.4243915465363225E7,3892250.0045312494,0,0,3590966.0738027366,0,0,647239.3128105445,2837992.208503926,6247193.563816403,1278779.7059667904,1080999.7549667952,4631912.042150409,948775.9493242169,1.1810815942218747E7,1.5802416883880837E7,5298802.907246097,5526667.83203514,1.0811090339757798E7,2854679.012097656,2454760.9613320227,3069286.3624140522,
1346,575.1737573265001,7.035000000000001,0,630844.1680000001,0,0,0,0,1855237.7186757692,0,2694779.3428027295,2067603.592154292,0,0,0,0,0,0,0,0,2903724.0017207004,674532.3276679723,8035442.2257959,0,0,0,0,0,1270491.9999755889,9438482.21459374,3023414.757476567,0,0,2628883.6787050804,3738590.09546289,3065648.185562501,0,1.6191667234265622E7,0,
